310519 0458   0.000  68.428  12.961   0.000  30.081   0.000  38.972   4.212   3.504   0.000   0.000   4.212   1.002   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 078 0 022 0 0 0 000 000 000 000 
310519 0459   0.000  68.428  12.910   0.000  30.217   0.000  38.972   4.212   3.494   0.000   0.000   4.222   0.998   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 079 0 022 0 0 0 000 000 000 000 
310519 0500   0.000  68.428  12.989   0.000  30.817   0.000  38.972   4.210   3.494   0.000   0.000   4.195   0.998   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 079 0 022 0 0 0 000 000 000 000 
310519 0501   0.000  68.428  13.008   0.000  31.199   0.000  38.972   4.212   3.504   0.000   0.000   4.237   0.998   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 079 0 022 0 0 0 000 000 000 000 
310519 0502   0.000  68.428  12.924   0.000  31.253   0.000  38.972   4.212   3.504   0.000   0.000   4.182   0.993   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 079 0 022 0 0 0 000 000 000 000 
310519 0503   0.000  68.428  12.947   0.000  31.390   0.000  38.972   4.212   3.494   0.000   0.000   4.235   0.993   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 079 0 022 0 0 0 000 000 000 000 
310519 0504   0.000  68.428  12.980   0.000  31.213   0.000  38.972   4.212   3.504   0.000   0.000   4.180   0.993   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 079 0 022 0 0 0 000 000 000 000 
310519 0505   0.000  68.428  13.003   0.000  31.049   0.000  38.972   4.212   3.494   0.000   0.000   4.240   0.993   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 079 0 022 0 0 0 000 000 000 000 
310519 0506   0.000  68.428  12.915   0.000  30.517   0.000  38.972   4.212   3.504   0.000   0.000   4.182   0.989   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 079 0 022 0 0 0 000 000 000 000 
310519 0507   0.000  68.428  12.887   0.000  30.681   0.000  38.972   4.212   3.494   0.000   0.000   4.232   0.989   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 079 0 022 0 0 0 000 000 000 000 
310519 0508   0.000  68.428  12.850   0.000  30.217   0.000  38.972   4.212   3.494   0.000   0.000   4.197   0.989   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 079 0 022 0 0 0 000 000 000 000 
310519 0509   0.000  68.428  12.868   0.000  30.067   0.000  38.972   4.210   3.504   0.000   0.000   4.207   0.989   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 079 0 022 0 0 0 000 000 000 000 
310519 0510   0.000  68.428  12.919   0.000  29.999   0.000  38.972   4.212   3.504   0.000   0.000   4.185   0.989   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 079 0 022 0 0 0 000 000 000 000 
310519 0511   0.000  68.404  12.910   0.000  30.149   0.000  38.972   4.210   3.494   0.000   0.000   4.195   0.984   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 079 0 022 0 0 0 000 000 000 000 
310519 0512   0.000  68.404  12.813   0.000  29.754   0.000  38.972   4.210   3.494   0.000   0.000   4.192   0.989   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 079 0 022 0 0 0 000 000 000 000 
310519 0513   0.000  68.404  12.808   0.000  29.686   0.000  38.972   4.212   3.504   0.000   0.000   4.205   0.984   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 079 0 022 0 0 0 000 000 000 000 
310519 0514   0.000  68.404  12.803   0.000  29.604   0.000  38.972   4.210   3.494   0.000   0.000   4.187   0.984   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 080 0 022 0 0 0 000 000 000 000 
310519 0515   0.000  68.404  12.776   0.000  29.563   0.000  38.972   4.212   3.494   0.000   0.000   4.222   0.984   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 080 0 022 0 0 0 000 000 000 000 
310519 0516   0.000  68.404  12.794   0.000  29.563   0.000  38.972   4.210   3.494   0.000   0.000   4.195   0.984   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 080 0 022 0 0 0 000 000 000 000 
310519 0517   0.000  68.404  12.929   0.000  29.836   0.000  38.972   4.212   3.494   0.000   0.000   4.232   0.980   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 080 0 022 0 0 0 000 000 000 000 
310519 0518   0.000  68.404  12.841   0.000  29.836   0.000  38.972   4.210   3.494   0.000   0.000   4.190   0.980   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 080 0 022 0 0 0 000 000 000 000 
310519 0519   0.000  68.404  12.854   0.000  29.958   0.000  38.972   4.210   3.494   0.000   0.000   4.237   0.980   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 080 0 022 0 0 0 000 000 000 000 
310519 0520   0.000  68.404  12.984   0.000  30.136   0.000  38.972   4.210   3.494   0.000   0.000   4.182   0.980   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 080 0 022 0 0 0 000 000 000 000 
310519 0521   0.000  68.404  12.919   0.000  30.695   0.000  38.972   4.210   3.494   0.000   0.000   4.237   0.980   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 080 0 022 0 0 0 000 000 000 000 
310519 0522   0.000  68.404  12.980   0.000  30.913   0.000  38.972   4.210   3.494   0.000   0.000   4.178   0.975   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 080 0 022 0 0 0 000 000 000 000 
310519 0523   0.000  68.404  13.068   0.000  31.444   0.000  38.972   4.210   3.494   0.000   0.000   4.240   0.975   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 080 0 022 0 0 0 000 000 000 000 
310519 0524   0.000  68.404  12.947   0.000  31.390   0.000  38.972   4.212   3.504   0.000   0.000   4.180   0.975   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 080 0 022 0 0 0 000 000 000 000 
310519 0525   0.000  68.404  12.924   0.000  30.967   0.000  38.972   4.210   3.494   0.000   0.000   4.232   0.975   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 080 0 022 0 0 0 000 000 000 000 
310519 0526   0.000  68.404  13.017   0.000  31.090   0.000  38.972   4.212   3.494   0.000   0.000   4.197   0.975   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 080 0 022 0 0 0 000 000 000 000 
310519 0527   0.000  68.404  12.994   0.000  30.899   0.000  38.972   4.210   3.494   0.000   0.000   4.200   0.971   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 080 0 022 0 0 0 000 000 000 000 
310519 0528   0.000  68.404  12.887   0.000  30.735   0.000  38.972   4.210   3.494   0.000   0.000   4.227   0.971   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 081 0 022 0 0 0 000 000 000 000 
310519 0529   0.000  68.404  12.896   0.000  30.258   0.000  38.972   4.210   3.494   0.000   0.000   4.190   0.971   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 081 0 022 0 0 0 000 000 000 000 
310519 0530   0.000  68.404  12.892   0.000  30.449   0.000  38.972   4.210   3.494   0.000   0.000   4.220   0.971   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 081 0 022 0 0 0 000 000 000 000 
310519 0531   0.000  68.404  12.836   0.000  29.999   0.000  38.972   4.210   3.494   0.000   0.000   4.178   0.971   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 081 0 022 0 0 0 000 000 000 000 
310519 0532   0.000  68.404  12.841   0.000  29.877   0.000  38.972   4.210   3.494   0.000   0.000   4.237   0.966   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 081 0 022 0 0 0 000 000 000 000 
310519 0533   0.000  68.404  12.822   0.000  29.768   0.000  38.972   4.210   3.494   0.000   0.000   4.178   0.966   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 081 0 022 0 0 0 000 000 000 000 
310519 0534   0.000  68.404  12.845   0.000  30.027   0.000  38.972   4.210   3.494   0.000   0.000   4.237   0.966   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 081 0 022 0 0 0 000 000 000 000 
310519 0535   0.000  68.404  12.924   0.000  29.699   0.000  38.972   4.212   3.494   0.000   0.000   4.185   0.966   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 081 0 022 0 0 0 000 000 000 000 
310519 0536   0.000  68.404  12.924   0.000  29.604   0.000  38.972   4.210   3.494   0.000   0.000   4.222   0.966   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 081 0 022 0 0 0 000 000 000 000 
310519 0537   0.000  68.404  12.757   0.000  29.577   0.000  38.972   4.210   3.494   0.000   0.000   4.178   0.966   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 081 0 022 0 0 0 000 000 000 000 
310519 0538   0.000  68.404  12.776   0.000  29.550   0.000  38.972   4.210   3.494   0.000   0.000   4.200   0.962   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 081 0 022 0 0 0 000 000 000 000 
310519 0539   0.000  68.404  12.803   0.000  29.536   0.000  38.972   4.210   3.494   0.000   0.000   4.185   0.962   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 081 0 022 0 0 0 000 000 000 000 
310519 0540   0.000  68.404  12.845   0.000  29.563   0.000  38.972   4.207   3.494   0.000   0.000   4.192   0.962   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 081 0 022 0 0 0 000 000 000 000 
310519 0541   0.000  68.404  12.933   0.000  30.027   0.000  38.972   4.210   3.494   0.000   0.000   4.205   0.957   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 081 0 022 0 0 0 000 000 000 000 
310519 0542   0.000  68.404  12.943   0.000  30.027   0.000  38.972   4.210   3.494   0.000   0.000   4.185   0.962   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 082 0 022 0 0 0 000 000 000 000 
310519 0543   0.000  68.404  13.091   0.000  30.899   0.000  38.972   4.210   3.494   0.000   0.000   4.227   0.962   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 082 0 022 0 0 0 000 000 000 000 
310519 0544   0.000  68.404  12.966   0.000  31.172   0.000  38.972   4.207   3.494   0.000   0.000   4.190   0.957   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 082 0 022 0 0 0 000 000 000 000 
310519 0545   0.000  68.404  12.938   0.000  31.294   0.000  38.972   4.210   3.494   0.000   0.000   4.235   0.957   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 082 0 022 0 0 0 000 000 000 000 
310519 0546   0.000  68.404  12.892   0.000  31.144   0.000  38.972   4.210   3.494   0.000   0.000   4.182   0.957   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 082 0 022 0 0 0 000 000 000 000 
310519 0547   0.000  68.404  12.943   0.000  30.940   0.000  38.972   4.210   3.494   0.000   0.000   4.237   0.957   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 082 0 022 0 0 0 000 000 000 000 
310519 0548   0.000  68.404  12.924   0.000  30.763   0.000  38.972   4.210   3.494   0.000   0.000   4.178   0.957   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 082 0 022 0 0 0 000 000 000 000 
310519 0549   0.000  68.404  12.841   0.000  30.613   0.000  38.972   4.207   3.494   0.000   0.000   4.210   0.953   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 082 0 022 0 0 0 000 000 000 000 
310519 0550   0.000  68.404  12.892   0.000  30.381   0.000  38.972   4.210   3.494   0.000   0.000   4.182   0.953   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 082 0 022 0 0 0 000 000 000 000 
310519 0551   0.000  68.404  12.919   0.000  30.558   0.000  38.972   4.207   3.494   0.000   0.000   4.220   0.953   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 082 0 022 0 0 0 000 000 000 000 
310519 0552   0.000  68.404  12.878   0.000  30.095   0.000  38.972   4.210   3.494   0.000   0.000   4.207   0.953   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 082 0 022 0 0 0 000 000 000 000 
310519 0553   0.000  68.404  12.864   0.000  29.931   0.000  38.972   4.207   3.494   0.000   0.000   4.195   0.953   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 082 0 022 0 0 0 000 000 000 000 
310519 0554   0.000  68.404  12.892   0.000  30.163   0.000  38.972   4.210   3.494   0.000   0.000   4.230   0.948   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 082 0 022 0 0 0 000 000 000 000 
310519 0555   0.000  68.404  12.924   0.000  29.768   0.000  38.972   4.207   3.494   0.000   0.000   4.185   0.948   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 082 0 022 0 0 0 000 000 000 000 
310519 0556   0.000  68.404  12.915   0.000  29.972   0.000  38.972   4.210   3.494   0.000   0.000   4.227   0.948   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 082 0 022 0 0 0 000 000 000 000 
310519 0557   0.000  68.404  12.799   0.000  29.590   0.000  38.972   4.210   3.494   0.000   0.000   4.175   0.948   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 083 0 022 0 0 0 000 000 000 000 
310519 0558   0.000  68.404  12.789   0.000  29.563   0.000  38.972   4.207   3.494   0.000   0.000   4.237   0.948   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 083 0 022 0 0 0 000 000 000 000 
310519 0559   0.000  68.404  12.896   0.000  29.836   0.000  38.972   4.210   3.494   0.000   0.000   4.180   0.948   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 083 0 022 0 0 0 000 000 000 000 
310519 0600   0.000  68.404  12.878   0.000  29.781   0.000  38.972   4.207   3.494   0.000   0.000   4.225   0.948   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 083 0 022 0 0 0 000 000 000 000 
310519 0601   0.000  68.404  12.808   0.000  29.495   0.000  38.972   4.210   3.494   0.000   0.000   4.205   0.948   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 083 0 022 0 0 0 000 000 000 000 
310519 0602   0.000  68.404  12.780   0.000  29.522   0.000  38.972   4.207   3.494   0.000   0.000   4.192   0.944   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 083 0 022 0 0 0 000 000 000 000 
310519 0603   0.000  68.404  12.957   0.000  29.945   0.000  38.972   4.210   3.494   0.000   0.000   4.212   0.944   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 083 0 022 0 0 0 000 000 000 000 
310519 0604   0.000  68.404  13.008   0.000  30.040   0.000  38.972   4.207   3.494   0.000   0.000   4.175   0.944   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 083 0 022 0 0 0 000 000 000 000 
310519 0605   0.000  68.404  13.068   0.000  30.585   0.000  38.972   4.210   3.494   0.000   0.000   4.235   0.944   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 083 0 022 0 0 0 000 000 000 000 
310519 0606   0.000  68.404  12.975   0.000  31.117   0.000  38.972   4.210   3.494   0.000   0.000   4.178   0.944   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 083 0 022 0 0 0 000 000 000 000 
310519 0607   0.000  68.404  12.933   0.000  31.253   0.000  38.972   4.207   3.494   0.000   0.000   4.222   0.944   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 083 0 022 0 0 0 000 000 000 000 
310519 0608   0.000  68.404  13.040   0.000  31.431   0.000  38.972   4.210   3.494   0.000   0.000   4.207   0.939   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 083 0 022 0 0 0 000 000 000 000 
310519 0609   0.000  68.404  12.980   0.000  31.281   0.000  38.972   4.207   3.494   0.000   0.000   4.192   0.939   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 083 0 022 0 0 0 000 000 000 000 
310519 0610   0.000  68.404  12.887   0.000  30.858   0.000  38.972   4.210   3.494   0.000   0.000   4.205   0.939   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 083 0 022 0 0 0 000 000 000 000 
310519 0611   0.000  68.433  12.966   0.000  30.994   0.000  38.972   4.207   3.494   0.000   0.000   4.178   0.939   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 084 0 022 0 0 0 000 000 000 000 
310519 0612   0.000  68.433  12.822   0.000  30.490   0.000  38.972   4.207   3.494   0.000   0.000   4.173   0.939   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 084 0 022 0 0 0 000 000 000 000 
310519 0613   0.000  68.433  12.864   0.000  30.286   0.000  38.972   4.207   3.494   0.000   0.000   4.235   0.939   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 084 0 022 0 0 0 000 000 000 000 
310519 0614   0.000  68.433  12.915   0.000  30.449   0.000  38.972   4.210   3.494   0.000   0.000   4.185   0.939   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 084 0 022 0 0 0 000 000 000 000 
310519 0615   0.000  68.433  12.841   0.000  30.286   0.000  38.972   4.207   3.494   0.000   0.000   4.200   0.935   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 084 0 022 0 0 0 000 000 000 000 
310519 0616   0.000  68.433  12.943   0.000  30.190   0.000  38.972   4.210   3.494   0.000   0.000   4.192   0.935   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 084 0 022 0 0 0 000 000 000 000 
310519 0617   0.000  68.433  12.929   0.000  30.122   0.000  38.972   4.207   3.494   0.000   0.000   4.182   0.935   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 084 0 022 0 0 0 000 000 000 000 
310519 0618   0.000  68.433  12.933   0.000  29.740   0.000  38.972   4.207   3.494   0.000   0.000   4.232   0.935   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 084 0 022 0 0 0 000 000 000 000 
310519 0619   0.000  68.433  12.748   0.000  29.672   0.000  38.972   4.207   3.494   0.000   0.000   4.175   0.935   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 084 0 022 0 0 0 000 000 000 000 
310519 0620   0.000  68.433  12.850   0.000  29.604   0.000  38.972   4.207   3.494   0.000   0.000   4.232   0.935   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 084 0 022 0 0 0 000 000 000 000 
310519 0621   0.000  68.433  12.919   0.000  29.822   0.000  38.972   4.207   3.494   0.000   0.000   4.175   0.930   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 084 0 022 0 0 0 000 000 000 000 
310519 0622   0.000  68.433  12.933   0.000  29.822   0.000  38.972   4.207   3.494   0.000   0.000   4.195   0.930   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 084 0 022 0 0 0 000 000 000 000 
310519 0623   0.000  68.433  12.896   0.000  29.809   0.000  38.972   4.207   3.494   0.000   0.000   4.197   0.930   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 084 0 022 0 0 0 000 000 000 000 
310519 0624   0.000  68.433  12.827   0.000  29.536   0.000  38.972   4.207   3.494   0.000   0.000   4.180   0.930   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 084 0 022 0 0 0 000 000 000 000 
310519 0625   0.000  68.433  12.845   0.000  29.659   0.000  38.972   4.207   3.494   0.000   0.000   4.232   0.930   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 085 0 022 0 0 0 000 000 000 000 
310519 0626   0.000  68.433  12.892   0.000  29.999   0.000  38.972   4.207   3.494   0.000   0.000   4.175   0.926   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 085 0 022 0 0 0 000 000 000 000 
310519 0627   0.000  68.433  12.975   0.000  30.517   0.000  38.972   4.207   3.494   0.000   0.000   4.227   0.926   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 085 0 022 0 0 0 000 000 000 000 
310519 0628   0.000  68.433  12.975   0.000  31.322   0.000  38.972   4.207   3.494   0.000   0.000   4.178   0.926   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 085 0 022 0 0 0 000 000 000 000 
310519 0629   0.000  68.433  13.049   0.000  31.390   0.000  38.972   4.207   3.494   0.000   0.000   4.190   0.926   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 085 0 022 0 0 0 000 000 000 000 
310519 0630   0.000  68.433  12.929   0.000  31.008   0.000  38.972   4.207   3.494   0.000   0.000   4.212   0.926   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 085 0 022 0 0 0 000 000 000 000 
310519 0631   0.000  68.433  12.919   0.000  30.844   0.000  38.972   4.207   3.494   0.000   0.000   4.175   0.926   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 085 0 022 0 0 0 000 000 000 000 
310519 0632   0.000  68.433  12.994   0.000  30.967   0.000  38.972   4.207   3.494   0.000   0.000   4.235   0.926   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 085 0 022 0 0 0 000 000 000 000 
310519 0633   0.000  68.433  12.827   0.000  30.545   0.000  38.972   4.207   3.494   0.000   0.000   4.175   0.926   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 085 0 022 0 0 0 000 000 000 000 
310519 0634   0.000  68.433  12.957   0.000  30.681   0.000  38.972   4.207   3.494   0.000   0.000   4.217   0.921   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 085 0 022 0 0 0 000 000 000 000 
310519 0635   0.000  68.433  12.850   0.000  30.190   0.000  38.972   4.210   3.494   0.000   0.000   4.180   0.921   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 085 0 022 0 0 0 000 000 000 000 
310519 0636   0.000  68.433  12.938   0.000  30.367   0.000  38.972   4.207   3.494   0.000   0.000   4.187   0.921   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 085 0 022 0 0 0 000 000 000 000 
310519 0637   0.000  68.433  12.868   0.000  30.299   0.000  38.972   4.207   3.494   0.000   0.000   4.220   0.921   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 085 0 022 0 0 0 000 000 000 000 
310519 0638   0.000  68.433  12.794   0.000  29.836   0.000  38.972   4.205   3.494   0.000   0.000   4.187   0.921   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 085 0 022 0 0 0 000 000 000 000 
310519 0639   0.000  68.433  12.799   0.000  29.740   0.000  38.972   4.207   3.494   0.000   0.000   4.235   0.921   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 086 0 022 0 0 0 000 000 000 000 
310519 0640   0.000  68.433  12.808   0.000  29.645   0.000  38.972   4.207   3.494   0.000   0.000   4.175   0.921   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 086 0 022 0 0 0 000 000 000 000 
310519 0641   0.000  68.433  12.831   0.000  29.945   0.000  38.972   4.205   3.494   0.000   0.000   4.195   0.921   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 086 0 022 0 0 0 000 000 000 000 
310519 0642   0.000  68.433  12.854   0.000  29.563   0.000  38.972   4.207   3.494   0.000   0.000   4.197   0.917   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 086 0 022 0 0 0 000 000 000 000 
310519 0643   0.000  68.433  12.794   0.000  29.550   0.000  38.972   4.207   3.494   0.000   0.000   4.178   0.917   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 086 0 022 0 0 0 000 000 000 000 
310519 0644   0.000  68.433  12.799   0.000  29.522   0.000  38.972   4.207   3.494   0.000   0.000   4.235   0.917   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 086 0 022 0 0 0 000 000 000 000 
310519 0645   0.000  68.433  12.841   0.000  29.563   0.000  38.972   4.207   3.494   0.000   0.000   4.173   0.917   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 086 0 022 0 0 0 000 000 000 000 
310519 0646   0.000  68.433  12.980   0.000  29.972   0.000  38.972   4.205   3.494   0.000   0.000   4.200   0.917   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 086 0 022 0 0 0 000 000 000 000 
310519 0647   0.000  68.433  12.929   0.000  29.958   0.000  38.972   4.207   3.494   0.000   0.000   4.195   0.917   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 086 0 022 0 0 0 000 000 000 000 
310519 0648   0.000  68.433  13.036   0.000  30.776   0.000  38.972   4.207   3.494   0.000   0.000   4.180   0.917   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 086 0 022 0 0 0 000 000 000 000 
310519 0649   0.000  68.433  12.971   0.000  30.858   0.000  38.972   4.207   3.494   0.000   0.000   4.235   0.912   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 086 0 022 0 0 0 000 000 000 000 
310519 0650   0.000  68.433  13.022   0.000  31.308   0.000  38.972   4.207   3.494   0.000   0.000   4.175   0.912   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 086 0 022 0 0 0 000 000 000 000 
310519 0651   0.000  68.433  12.961   0.000  30.899   0.000  38.972   4.205   3.494   0.000   0.000   4.207   0.912   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 086 0 022 0 0 0 000 000 000 000 
310519 0652   0.000  68.433  12.915   0.000  30.776   0.000  38.972   4.207   3.494   0.000   0.000   4.185   0.912   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 086 0 022 0 0 0 000 000 000 000 
310519 0653   0.000  68.433  12.845   0.000  30.695   0.000  38.972   4.205   3.494   0.000   0.000   4.182   0.912   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 086 0 022 0 0 0 000 000 000 000 
310519 0654   0.000  68.433  12.887   0.000  30.436   0.000  38.972   4.207   3.494   0.000   0.000   4.227   0.912   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 087 0 022 0 0 0 000 000 000 000 
310519 0655   0.000  68.433  12.854   0.000  30.340   0.000  38.972   4.205   3.494   0.000   0.000   4.178   0.908   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 087 0 022 0 0 0 000 000 000 000 
310519 0656   0.000  68.433  12.836   0.000  30.177   0.000  38.972   4.205   3.494   0.000   0.000   4.227   0.908   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 087 0 022 0 0 0 000 000 000 000 
310519 0657   0.000  68.433  12.845   0.000  29.999   0.000  38.972   4.207   3.494   0.000   0.000   4.178   0.908   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 087 0 022 0 0 0 000 000 000 000 
310519 0658   0.000  68.433  12.910   0.000  30.217   0.000  38.972   4.205   3.494   0.000   0.000   4.187   0.908   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 087 0 022 0 0 0 000 000 000 000 
310519 0659   0.000  68.433  12.808   0.000  29.822   0.000  38.972   4.207   3.494   0.000   0.000   4.225   0.908   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 087 0 021 0 0 0 000 000 000 000 
310519 0700   0.000  68.433  12.827   0.000  29.754   0.000  38.972   4.207   3.494   0.000   0.000   4.175   0.908   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 087 0 021 0 0 0 000 000 000 000 
310519 0701   0.000  68.433  12.910   0.000  29.999   0.000  38.972   4.205   3.494   0.000   0.000   4.220   0.908   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 087 0 021 0 0 0 000 000 000 000 
310519 0702   0.000  68.433  12.929   0.000  29.931   0.000  38.972   4.207   3.494   0.000   0.000   4.182   0.908   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 087 0 021 0 0 0 000 000 000 000 
310519 0703   0.000  68.433  12.831   0.000  29.577   0.000  38.972   4.205   3.494   0.000   0.000   4.182   0.908   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 087 0 021 0 0 0 000 000 000 000 
310519 0704   0.000  68.433  12.919   0.000  29.877   0.000  38.972   4.207   3.494   0.000   0.000   4.232   0.903   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 087 0 021 0 0 0 000 000 000 000 
310519 0705   0.000  68.433  12.859   0.000  29.536   0.000  38.972   4.207   3.494   0.000   0.000   4.178   0.903   0.000   0.000   0.000   0.000   0.000   0.000 00 100 20 087 0 021 0 0 0 000 000 000 000 
